1465514412958232577	@alfonslopeztena Yes, neither the cold nor covid are anything to be afraid of. That's why I don't live in fear. If we wear a coat and hat, or a mask, it's not because were afraid, it's because we want to because it's comfortable to us. On the same note, not wearing one still isn't a strong risk.
1465514410324242445	@TheRadicalSanta @Angry_Staffer @MrBanksDenver wow what a stupid post! That was 1905, this is 2021, 1905 there weren't meds out there that could handle recovery! 2021 there is meds out there to handle curing people! yet the Democrats could care less and want people living in fear! There is no Pandemic! Just politics!
1465514410206715910	@fallenshadow_YT Shadow what did I tell you about taking care of yourself also the cough could last awhile I got COVID back in July and still have the cough as for worrying about waiting too long please don’t worry we won’t forget about you while you recover ok so please take your time https://t.co/Gv6KNc95uB
1465514409841811459	COVID nothing : BIM 😳😂 https://t.co/sLIhU4gdQn
1465514406327078912	@CEOofDokkan @guardpilot @johncardillo And yet. Lots of people have succumbed who aren't under 'any threat'. And lots of people who have survived are fucked up, potentially for life. Like, 'I got covid, and all I ended up with was scar tissue on my brain that resembles advanced alzheimers' That's prob a tshirt.
1465514406016651264	You think COVID has lasted long? Allow me to tell you about the Magic's injuries.
1465514405383196681	@regardingKyle @S0l0tango @IrvinStudin Evidently it can, yes.  Although in 2021 as vaccination strategies have been accomplished, and ‘unvaccinated’ hospitalisations include those jabbed for a second time &lt;14 days pre-admission; begs the question - how many of those ‘Covid-caused’ illnesses were actually due to vaxx?
1465514404871487493	@rapplerdotcom @lanceuylim @beacupin haha.  No sense of order and discipline (health-COVID preventive protocols etc.) even in this possibly scripted video--PR.  So what more can you expect in actual governance?
1465514404687056897	A Subscriber received 25 #Mortgage Results for £100,000 over 25 years: https://t.co/7N7rdgv28n https://t.co/WhOzARbyah
1465514404313767937	Pfizer to apply for COVID-19 booster approval for 16 and 17 year olds: report https://t.co/bFox9xKC20
1465514402850000897	Far right now claiming new coronavirus variant is Democratic plot https://t.co/sa8chbUEEl via @msnbc republicants have flies in their heads.period.
1465514402799570944	@CiproIsMurder I've heard one man 30-35 years old, having an heart problem after the first dose of covid vaccine, worrying about having the2nd dose to keep his #HealthPass to work predominantly. Doctors and scientists on TV don't answer to his questioning
1465514402040487939	Brian Kelly reportedly agreed to a 7 year $100 million deal with LSU.  During a pandemic... https://t.co/fFVJNQ9x10
1465514401767776259	@BruiserK @xfilre @BobJacoby5 @ban_vax @TxVoters4 @lunam00npie @RUXperiencing @Jim_Jordan @foxandfriends I said the reason the debt exploded under Trump was due to Covid.  I never said the entire debt increase was due to covid. You said a huge part of the increase was pre Covid.  I shared the stats to show that it wasn’t pre Covid. What were you right about?
1465514400048205824	@wendelltalks Got to remember folks God created everything.  You don’t think He can’t handle covid19 please…
1465514399758794761	@Schilling1776 Life is covid.  😖
1465514398718611461	COVID really offset everything
1465514397875544067	@DanielG73552311 @Agjepagje @Gab_H_R @FanCpixie Most pathogen mutations are weaker...some are not.  The 3rd wave of the 1918 Spanish Influenza was by far the most lethal.  We simply have no clue where COVID-19 is going, given that it is a virgin field infection.
1465514396860358657	This is good news:  Blessing in disguise: #OmicronVariant  may be ‘very positive’ news for the world if new Covid mutation kills off more lethal Delta coronavirus https://t.co/rwL5gfiPVS
1465514395946164225	@derwentw @FoxNews Is because they for the most part are honest when it comes to covid,immigration, inflation and hidden agendas
1465514390212517896	@jimdtweet @Kenneth72712993 @4Clearsky @JohnDublin10 @seandotcab @OscarsWild1 @GlennCarr6 @BigRakaDoc @IngersolRobert @sandcastle1975 @thinks_about_it @BubbasRanch @Moderna5G_666 @BolzmannMichael @rln_nelson @HalBrow68884227 @AristotleMrs @chimera414 @k_b_lvi @Stephen04880258 @GuyGadboisGuyG1 @thisisnothappen @basil_ireton @The_Ouroboros__ @DavidTaylorYork @DawnTJ90 @keithamccluskey @Gordon_DHG @EricWil06256732 @wildweatherdan @robhon_ @try2golf @ejwwest @TWTThisIsNow @Tragiicomedy @covid_parent @Canadianworker2 @IanDJbrown2 @Narvuntien @dan613 @Boeing74 @organicdot @oakden_wolf @RobMeekel @25_cycle @sunsnowflowers @BridgetHolmstro @rockandroll432 @MassiMassian @DaveJohn0175 Independent CDC experts? How are they Independent?
1465514386445983747	Unbelievable.  This is absolutely insane. 1) How can this be ethical/moral? 2) What parent would willingly subject their child to this experiment?!?  Rutgers Expanding Enrollment of Participants for Pfizer COVID-19 Pediatric Vaccine Clinical Trial https://t.co/MEYQFjseAg
1465514385808539648	@joncoopertweets My daughter and I just got our Moderna boosters today, also!!
1465514384625520640	@BrandiF59555445 Yan has studied influenza, but not the coronavirus.
1465514383585468424	@GovParsonMO @USCourtsMOED What do you suggest for controlling the pandemic?    How many deaths from Covid under your leadership?
1465514381421289472	@matthewdmarsden De Niro has strangely gone mute over vaccines, (his restaurant staff in NYC are all vaccinated for COVID), and Madonna is still looking for #Omicron  #Madonna #deNiro @Madonna https://t.co/r4xbGdhyCe
1465514381249241088	@TopSausage75 Was it for COVID ops?
