1465072166395912200	@JillKassidyy Do  you feel lonely in this quarantine too?
1465072166261563394	The truth about the Covid-19 virus🦠 (the CCP virus🦠): 1.The CCP purchased from U.S. virus sequencers, enabling the US to have full access to real data    2.MATRIDX is silenced by CCP’s Ministry of Emergency Management https://t.co/MdOKgBURt4 https://t.co/SdplXRj4ax
1465072166173609999	@benryanwriter @mhz2525 @BuckSexton There’s one. Good find.  How long ago?  37 years. I’d rather listen to doctors actually working with COVID patients and those not financially profiting.
1465072164663701512	@NancyMace from #SouthCarolina wants you to be a guinea pig just to prove something she has no facts to back it up! It’s, mostly, your parents and grandparents dying from this pandemic! Is this the @GOP’s strategy to save #SocialSecurity and #Medicare?    https://t.co/nnApVXgtsF
1465072162939805696	@tatereeves 238,000 Americans   who CHOSE NOT to get vaccinated   have died of COVID since March 2021.   Listening to people like this.   GQP is NOT pro-life.
1465072162180681729	Milos Zeman, Czech president hit by COVID, is discharged from hospital | News https://t.co/6ck620d4iH
1465072161220005890	Beltway Insider: Biden/Harris, Build Back Better, Gas Prices, COVID/Vaccine Totals, Guilt/Innocent: Crime in America https://t.co/VsNl18A509
1465072160502865920	@GrumpyOldDoc @AllysonPollock @ICNARC Yep. This is the most recent data from @ICNARC on ICU Covid data.   https://t.co/fmJIGhgQ82  This data shows 3/4 Covid admissions to ICU are unvaccinated.
1465072160242819078	A new era for Retail: In this Point of View we join forces with MuleSoft to address the two most pressing challenges for retailers in the current climate. https://t.co/iQxitY5tdF  #Retail #Covid #Tech #Data #API #MuleSoft #ecommerce
1465072160041357314	@SpaFoot2 @Dog_Courageous @funder The purpose of the vaccines are to give the information to your own immune system on which kind of antibodies to make. If you're exposed to Covid you instantly start to make those preprogrammed antiboides PLUS manufacture your OWN variant forms of antibodies, thus makes u better.
1465072159739551753	Organ transplant patients are at risk from covid. But some donors and recipients are fighting vaccination requirements.  https://t.co/iukjmwLF20  #NoVaxxNoTransplant
1465072158145662983	@Tr3Vsky1234567 A lot of the unpopular decisions Boris has made has been down to the pandemic. I agree with him a lot of the time but not all of the time.
1465072157386592259	Is it clear yet? These people don't care about the #constitution , the law or anything but power over us. #COVID19 #variants #Democrats #media #PoliticsToday
1465072156463681538	Could Activity Cure COVID?
1465072155788468232	WHO Update on Omicron the New COVID-19 Variant of Concern https://t.co/YsPDWJClyy
1465072155385761793	'Covid is everything': Writer explains why Democrats are 'screwed' in midterms https://t.co/bAN9kZvVXR https://t.co/iIob12sCL0
1465072154857381890	Voices: Boris Johnson will again resist tough Covid curbs until the last minute – will he ever learn his lesson? https://t.co/28NJg7jq7J
1465072154387664908	@IlvesToomas It's Trevor Noah satire. Not getting covid by getting covid.
1465072150033936388	@MrGRUNT0331 @newsmax Insults. Typical. But just so you know he said...  Now Dems will use covid like the Russia hoax.   Now you are informed ... Continue to lie.
1465072149136248832	It’s like they just add whatever names they want to covid at this point Lmao we gon have a whole divine nine strain eventually 😆 https://t.co/fKn2hi2kVt
1465072148788105216	@uwdawgs9 @TaylorBarton12 Joel, we will agree to disagree, I’ve had Covid it ‘s not a joke. I’m still a big Dawgs fan and have been following @TaylorBraton12 since he played at Beaverton, HS…..let’s hope we get the correct HC this time for UW
1465072148565741573	South Africa mulls compulsory COVID-19 jabs for some places, activities https://t.co/wUQLaCBaMY
1465072148561625088	Can't help but think that his little toe is a distraction from his Covid idiocy. #AaronRodgersLied
1465072148498685952	@wlbeeton @WhoDecides_ @FaceTheNation Except maybe people who think covid isn't a reclassified flu.. 🤔💀🤣🤣🤣
1465072148398194691	Dolly Note: And yet we have an open border? Idiocy or high treason?  Prepare for a Vaccine Mandate for Domestic Air Travel https://t.co/UYM0HNxmH6
1465072147911512064	@BubbasRanch @amcelha3 @Kenneth72712993 @JohnDublin10 @4Clearsky @Moderna5G_666 @sandcastle1975 @IngersolRobert @OscarsWild1 @BolzmannMichael @rln_nelson @HalBrow68884227 @AristotleMrs @BigRakaDoc @chimera414 @k_b_lvi @Stephen04880258 @GuyGadboisGuyG1 @thisisnothappen @basil_ireton @The_Ouroboros__ @DavidTaylorYork @GlennCarr6 @DawnTJ90 @keithamccluskey @Gordon_DHG @EricWil06256732 @wildweatherdan @robhon_ @try2golf @ejwwest @TWTThisIsNow @Tragiicomedy @covid_parent @Canadianworker2 @IanDJbrown2 @Narvuntien @dan613 @Boeing74 @organicdot @oakden_wolf @RobMeekel @25_cycle @sunsnowflowers @BridgetHolmstro @rockandroll432 @MassiMassian @DaveJohn0175 @TheDisproof @rvrs_man No, the dots are individual measurements. No splicing. https://t.co/ZTOkcMBGGH
1465072146716282890	Me: I’m going to get so much done today!   Covid booster shot; https://t.co/qzmpVm9e1F
1465072144207933442	What the hell did @nzlabour actually do in the year of planning that took place? https://t.co/2SANDVNAoL
1465072143922778126	@wunaeth @CincyPatti @AdamCrigler 700k did not die from covid. The numbers are inflated by the inclusion of deaths WITH covid. We all knew this was happening last year. But seems like everyone forgot about it.
1465072143641858051	@travisakers So much fun before covid..
1465072143595708417	Thanks for informing us. I am delighted the double jabbed caused the new variant, so this is the pandemic of the jabbed. https://t.co/6Dew62MoOn
1465072143142731791	"'#Omicron is a ""clarion call""' says Fauci.  That was my first thought and I haven't changed my mind. I'm seldom wrong.  https://t.co/QwfsAy3lrp"
1465072141317984261	Whats the odds of a fit healthy football getting heart problems from covid, zero, its Zero chance, So telegraph please do name these so called scientist you speak of, Is any of these so called scientist going to look in to the fact that the vaccine could be hurting players? No? https://t.co/nScWDHxPsr
1465072140886159370	Corrupt to the core! How many more covid business grants went to snp groups while real  businesses suffered?  Will msm report this? @GBNEWS @ChrisMusson @BBCNews @itvnews @PeterAdamSmith @SkyNews @RealMacKaySTV @KayBurley @colinbrazierGBN @STVColin @PatrickChristys @danwootton https://t.co/hvU5miOPQZ
1465072140529684489	World races to contain new Covid variant https://t.co/G5hFiPjLxK
1465072139095085056	"@TetraQammon @Lance_Dudley @JackPosobiec You guys are so weird.  You: ""Little ole me world never suggest getting COVID""  *literally the next sentence""  You: ""probably a better plan though""  I don't accept your understanding of the science. I don't care to argue with you about it."
1465072138914869252	Rodgers got hurt in quarantine and showed the media his pinky toe What the fuck is wrong with this guy
1465072138587713539	So Ronny is in favor of mask and vaccine mandates then? So we can end the pandemic before 2022? https://t.co/SMIAJ9tpG6
1465072138554064896	3/3  ....just rich bastards &amp; their profits &amp; the 'promises they whisper to You?)  'Long-Covid' is your Foe  Long-Covid could leave you like me (from my hyper-fit 46 yr old self!)  It's not the 'Virus' does this?, it's 'catching' the Virus &amp; your bodies defences that do this!!!
1465072137153269780	@HedjjaC @dsuthe13 @theeddycat @spectralsailor @BBCPolitics I see you there @dsuthe13 liking the intentional strawman of my comment.  Still waiting for your acknowledgement of the factual analysis that those 5 million people would not have died from Covid had everyone followed basic safety measures.
1465072134917705733	@SBSNews Always REACTION. Not PROACTION or PREVENTION. Worse than the Andrews deadly hotel quarantine fiasco. Better safeguards/stringent planning by #Ministers must be implemented.
1465072132119879680	@CanadiensMTL I guess he didn’t have Covid
1465072131964747780	"@TractorLaw @Angry_Fox111 @CarmineSabia ""Did he research what he's saying""   Yeah. Im sure the biochemist that worked for Pfizer doesn't know much on this subject 😂🤣. https://t.co/A7t7pSAiI5"
1465072131583082500	@zzrwood @HShannonhouse @Peter_Fitz I will resendyou the tga link which explicitly states “Myocarditis is reported in approximately 1 in of every 100,000 people who receive Comirnaty (Pfizer), although it is more common in teenage boys after the second dose (6.7 cases per 100,000 doses).” https://t.co/ajGQzpfk59
1465072131084013579	When will this all end? Good question. At this rate of infection people can be jerked around for about 232 years more until the entire global population has had this coronavirus.    Yet there's Sentinel Island too...
1465072129901268994	@NFL @espn this ought to be a goodun Detroit Stafford vs. Covid Toe Rodgers
1465072125937659906	the original covid variant also caused heart issues you fucking morons https://t.co/qyUBp6Ivs9
1465072125912494083	@funder @JoyAnnReid 100%…they’ll scream that their rights are being taken- Un vaxxed people infringe on my rights too by keeping Covid alive.
1465072125690134528	@thisappiswild @Melissa5857 What about Oxford University study results published 27 October 2021? https://t.co/qsg0luKYq6
1465072125262405633	@redalphababe The only thing world beating about this govt is their arrogance and the increase in their financial backhanders during covid.
1465072125098741760	@DumoDenga I immagine that this time around, the minority, trying to control the majority will get their asses kicked so hard, they will deny supporting such mandates. Companies wanting to force employees will end up with more than a Clicks stylebad hair day. Unemployment is our pandemic
1465072124796837901	A President Betrayed by Bureaucrats: Scott Atlas’s Masterpiece on the Covid Disaster https://t.co/EFiCvMtuHZ
1465072124033392641	@laurenboebert Aren't you proud that you're doing nothing to eradicate Covid other than complain? You're a waste.
1465072123974721541	@emovere @Maanderweerd The page was updated 2 days ago for the new variant - this is the version from July about the new Delta variant https://t.co/TjqgbgqXD3
1465072121877565441	than i did last quarantine even though we're technically not even lockdowning now but just bc i had something to do yo pass the time back then anf now everything just sucks like what the hell am i supposed to do
1465072121869000706	@EpiEllie Kids simply aren’t dying from Covid. Nor are they getting long Covid. Soooo what are we protecting them from. More have died from pneumonia than Covid.
1465072120376045579	It’s honestly sort of cool that no one died of Covid here this week?
1465072118710870023	@DrTedros Imagine being afraid of covid
1465072116974424070	@JoeShawSJA MAKE THIS VIDEO VIRAL - One of the world's leaders in MRNA Vaccines exposes all - We are the resistance - Enough of the force and Totalitarian State #NoVaccineMandates #CovidVaccine #NoVaccinePassport #VaccineSideEffects #Covid19 #Omicron #myocarditis   https://t.co/sjdDfvkTTy
1465072116567457792	.@KCBSRadio Don't get stuck in weekend holiday traffic. @KCBSAMFMTraffic updates on the 8's, plus: -A BIG #covid  problem for political leaders - Why extra activity at Port of Oakland this weekend? Join me at 2:05 and stream on the @Audacy app https://t.co/wTVs7xEGvf
1465072115799973896	Exposing covid lies   AJ Roberts With Karen Kingston - The Truth Is In The Data https://t.co/iCsWzTHtMD via @BitChute
1465072115678433288	@deanos5150 @CaffeinatedinAZ @Reuters No one is saying anything about a lockdown except for those crying over it.  We’re all tired of COVID but if mask mandates go back into effect crying over it and yelling at people is ridiculous. I expect vaccine  requirement for travel will be established but I could be wrong.
1465072115271483400	Covid: Secondary school pupils in England advised to wear masks https://t.co/1a7XCPadEf
1465072114709327873	@JasonStorey13 @AlenaAlex16 Me too,I don't get colds,or the Flu haven't had the covid yet and don't plan on getting the jab.Must be something.
1465072113522511888	Covid: South Africa's president calls for lifting of Omicron travel bans https://t.co/i2Dy7x8b9p
1465072111915966466	@NicoleFoss7 @funder Here's A FACT For You..My Double Pfizer Vaccinated Friend Took Care Of her Unvaccinated 47 yr old Healthy Husband for 8 days at home in Quarantine when he got Delta Covid..He was a Prior Smoker..He died in The Hospital on a Ventilator after 2 weeks..His Lungs were Toast! 🥽😷
1465072111345614849	Can ‘Omicron’ Covid Variant Be Detected Using PCR Testing? WHO Says… https://t.co/3C9qc8237r
1465072109013585920	Florida CONTINUES To Thrive Against Covid; Retains Lowest Case Per Capita In Country – Patriot Alerts https://t.co/GWiuGUT25D
1465072108250152966	@joncoopertweets Aaron Rodgers said he injured 1 toe during quarantine and that it was super painful. That’s what he gets for not being vaccinated and lying about it. #Karma #ZeroSympathy
1465072105372934152	"@BruceBartlett The only correct framing is war. As in: ""America is at war with the Coronavirus. You can either be with America or with the virus. Republicans lead by Abbott and DeSantis have chosen to support America's enemy.”"
1465072103250608132	@ManitouStultus @Independent_ie Covid is endemic, we're all going to get it, good chat, stay healthy.
1465072102881390597	"""Panic is not the right word for now, but certainly we are alert""  Chief Medical Officer Paul Kelly speaks to Nat and Kochie about Omicron after the new COVID-19 variant was confirmed to have arrived in Australia. https://t.co/FtsBIOy9cr"
1465072102416003082	@electricunives Who the fuck goes to the doctor with a mild case of covid?
1465072100541087749	@Cornwall_Today Reggae Walk of Fame at the #Trelawny #Stadium #Falmouth is now Covid19 compliant as an #JTB LICENCED Attraction. Cruise compliant TBA, Reggae 4-20-2022.  18764358401 4049104463 Reggaeinthesun@gmail.com  Sponsorship partners welcome.  Tell a friend. Seen? love
1465072099656097793	@AngryViking7 Ok..but most are sheeple who buy it fur covid tests..they smell it to see if they lost their sense of smell then they know they are positive....positively sheeple..🤣 https://t.co/gW4ZMZT23H
1465072097923944455	COVID-19 Vaccination Update 211127  COVID-19 Vaccination Update 211127 issued on Saturday, Nov 27, 2021 from The Bahamas' Ministry of Health &amp; Wellness. #covid #covid19 #covidbahamas #covid19bahamas  https://t.co/KEsJzZKnUS via @covid19apibs
1465072097311473665	@Tjierra @MFiremoon @PocketOutOfTime @Lukewearechange No it's not. My boyfriend's mom works in an ER &amp; they canceled all elective procedures to prepare for the wave of covid patients that never came. They almost went bankrupt due to it &amp; had to lay off a lot of their staff... &amp; this story is not unique to this 1 hospital.
1465072097026260997	@BellaWallerstei Virologist on Dutch TV last night stated this is possibly the best thing for society! Only minor ailments leading to building natural immunity to COVID 🤷🏼‍♂️
1465072096107761669	@UsforI @DavQuinn No one is doing anything to them. We are in the middle of a world pandemic. This is the first time a modern society has had to cope with the consequences of it. Children are far more open minded and resilient than they are given credit far. We are all figuring this out together.
1465072095121981443	ECB'S PRESIDENT LAGARDE: THE EUROZONE IS NOW BETTER PREPARED FOR A POTENTIAL FRESH WAVE OF COVID-19 INFECTIONS OR OMICRON VARIANTS.
1465072094945894408	@STatt1sconie There is a guy from my local area who is 54 and in a bad way with covid, he was unvaxxed, people are saying told you so, but the guy was obese, heavy drinker, and a known coke head who never wore a mask, but they won't talk about vaxxed in hospital
1465072090458083328	@Jesus_porvida I wish I didn't have to wear a mask! It is a criminal offense to not wear a mask in public, in South Africa.   The country where there are more murders, rapes and other horrific things than covid deaths...
1465072090197942272	@mmpadellan Are you  bored in this quarantine  too?
1465072088981458945	@LizWFab Pre-pandemic: If it was from a thrift store, it got washed. If it was from a retail store, it didn't. (Though that seems silly in retrospect, because even if it was new, people had still potentially tried it on...) Ever since COVID, though, it *all* gets washed!
1465072088360828928	@jimdtweet @amcelha3 @Kenneth72712993 @JohnDublin10 @4Clearsky @Moderna5G_666 @sandcastle1975 @IngersolRobert @OscarsWild1 @BolzmannMichael @rln_nelson @HalBrow68884227 @AristotleMrs @BigRakaDoc @chimera414 @k_b_lvi @Stephen04880258 @GuyGadboisGuyG1 @thisisnothappen @basil_ireton @The_Ouroboros__ @DavidTaylorYork @GlennCarr6 @DawnTJ90 @keithamccluskey @Gordon_DHG @EricWil06256732 @wildweatherdan @robhon_ @try2golf @ejwwest @TWTThisIsNow @Tragiicomedy @covid_parent @Canadianworker2 @IanDJbrown2 @Narvuntien @dan613 @Boeing74 @organicdot @oakden_wolf @RobMeekel @25_cycle @sunsnowflowers @BridgetHolmstro @rockandroll432 @MassiMassian @DaveJohn0175 @TheDisproof @rvrs_man That is not true in Greenland.   It is not true in the US.   You should read this paper.  https://t.co/Q5zUUf13KH https://t.co/qwRCIV6aLx
1465072087928696835	@RossMKE @LEASOTOSIMONYAN @wunaeth @CincyPatti @AdamCrigler You asked Ross. I guess you did not expect anyone to answer or you thought you were too smart for your normal crowd to answer about liberty and covid. I will try to leave you alone.  If you pop up on my feed, I’ll try, but if you ask or comment…not like I remember you.
1465072084770566147	Disgraceful! And they are all going to be passing Covid to your kids tomorrow. @educationgovuk @TeachingAwards https://t.co/2a3fArD1WL
1465072081377312768	@RtradeBob @JanBenninkCom @MarionKoopmans @ErasmusMC @snaveltjestoe @dancalegria 27/10/21 - Was NIH-funded work on MERS virus in China too risky? Science examines the controversy. EcoHealth Alliance defends hotly debated research that altered deadly coronavirus. https://t.co/XmhNDgp1xe https://t.co/n5SFJOPy38
1465072078386782212	Moderna says an omicron variant vaccine could be ready in early 2022 @CNBC https://t.co/Ny2aOkzcmF
1465072076507652097	One of the keys questions we’re always asked is how #Covid_19 is impacting victims/survivors of gender-based violence? Our ED @_AngelaMarieMac sat down w/@CentralCityFndt &amp; outlined what BWSS is seeing on the frontline https://t.co/annUupIIpz #16Days #16DaysofActivism https://t.co/EDJYmliP9V
1465072075438051330	Daily Confirmed Covid Cases per 1K Population by County For SC   2021-11-26:  Covid Insights From Our Analytics Team and USAFacts #datavisualization #datascience #analytics #health #data #covid19 #publichealth #covid #globalhealth https://t.co/juTX3iLqZV
1465072074888728582	https://t.co/xdog7kuZbp Natural immunity is proven to be more effective than jbs. SA has yr on yr no pandemic if you look at fatalities from cvd and compare with other countries deaths. Our sunshine?.jbs seem to cause deaths see this graph..most jbed most cvd. https://t.co/Z9X6fqqoHf
1465072074603511812	Joe Buck: @AaronRodgers12 said he had his small toe “immunized against the pain.” Not funny. #COVID19 is a joke to you? @FOXSports @NFLonFOX That pissed me off.
1465072073601175564	@maggieNYT @GeorgeTakei @ddiamond The public being weary of the pandemic is not going to end the pandemic.
1465072071948615690	was angrily talking about a bus ticket I lost in europe in 2020 due to covid and the voucher actually worked and let me book new tickets now 😂🤑
1465072069838786564	No is threatening to prosecute him for his response to Covid but for his dishonesty under oath for GOF in NHI.
1465072069402509316	"'Tim Bierley of..Global Justice Now said..that the B.1.1.529 mutation is an ""entirely avoidable"" consequence of deliberate policy decisions by rich countries..'  https://t.co/PbjEpnK6o7 via @commondreams"
1465072069264089093	@Shane_BSer @DoctorFishbones @kenklippenstein old news. This Study right here in Kentucky, not far way in Israel, shows UNVAXXED had higher REINFECTION RATES. I wish it were different but COVID is no joke. #GetVaxxedItWontKillYouButCovidCan  https://t.co/ldM5ytZBZ2 https://t.co/orYCTfowPh
1465072067045380102	‘This is the first time the ⁦@WHO⁩ has skipped letters since it began using the Greek alphabet for coronavirus variants’ https://t.co/n27W0L5XYA
1465072066747637770	Instead of closing our borders we should be sending our vaccines to others https://t.co/4ehqCjg6j2 via @torontostar
1465072066730811400	@Doubles73524561 @GBNEWS I couldn't give a rats arse if these people want to wear these rags, but when it interferes with my rights l get p off. Its a scientific fact that these mask don't do nothing. So l will not be complicit with these covid BS. https://t.co/JYBj6WjWVU
1465072065988501513	@PoliticsForAlI Hope covid gets him
1465072065833324544	Bill Gates Has Sent Millions to China Throughout Covid, This Was in His ‘Thank You’ Note from Xi Jinping – Patriot Alerts https://t.co/k3X4HGj1Uc
1465072064830836743	Is there a coincidence between football players having covid vaccines and the amount of players suffering cardiac related issues over the past couple of years? @GNev2  @GaryLineker
1465072064084205572	just injected the drunk dazed Pfizer into everybody y’all have 24 hours
1465072062767136768	Live Chat is down too. It’s been nearly 2 years since the pandemic hit, at this point it feels like you are deliberately trying to make using credits as hard as possible so people lose their money and you don’t have to honour it. At a loss for what we do from here… @WestJet
1465072061672353793	Bedwetters And Snowflakes Ignite Hysteria Over New Covid Variant That Hasn't Killed Anyone
1465072061550841863	Natalie, my life's alka-Seltzer has always been, Happy wife happy life. True desire of what my heart desired i was losing patience anyway then became a pandemic. I need to thank some good people-Thank you for your patience and feeling i am worth it. i know i'll sleep good to Nite
1465072060904919040	@AllenJBTX @soledadobrien You can laugh all you want. I’m 69, had Covid, took Ivermectin and have much greater immunity than ANY person vaccinated. I also have MANY vaccine injured friends, most with high blood pressure and heart problems that NEVER existed before the jab.
1465072060615507976	@CaterinaMcElwa2 MAKE THIS VIDEO VIRAL - One of the world's leaders in MRNA Vaccines exposes all - We are the resistance - Enough of the force and Totalitarian State #NoVaccineMandates #CovidVaccine #NoVaccinePassport #VaccineSideEffects #Covid19 #Omicron #myocarditis   https://t.co/sjdDfvkTTy
1465072059348885512	Covid-19 Australia: Unvaccinated people have to pay higher medical costs, chief economist argues https://t.co/55tWz0Wwx4
1465072058845515777	2 @RandPaul frequent visitors. COVID-19 is indiscriminate in who it infects. I believe in the vaccination mandate, we now have a new variation omicron we don’t know all that much about it. Shutting down air travel from certain destinations won’t stop the travel of the variant
1465072058061271043	I fear angry old ladies at a BINGO parlor more than I fear Covid in any Variety. Thanks. Bye N.O.W.
1465072056438075401	In the Fall of 2020, in the middle of a pandemic, I went back to college. Two weeks from now I graduate.   …and that is something I have to keep repeating to myself as I write this 7+ page paper on a holiday weekend and on my only day off before tech.
1465072056320638981	Covid-19 Australia: Unvaccinated people have to pay higher medical costs, chief economist argues https://t.co/H9zLRGnT8j
1465072055590731777	Gordon Brown was instrumental in coordinating an international response to the spreading fires of the 2008 global financial crash - prevented a huge amount of damage.  We need such leadership to coordinate a *global* response to a *global* pandemic.  #OmicronVariant #coronavirus https://t.co/bbcWFDlJtt
1465072054621855746	@BioPatAtty @PalmerReport @Mcknife1952 Okay… now I AM CURIOUS. Please explain what does “moonlighted as a hurricane tracker” have to do with naming Covid variants &amp; Greek letters? Inquiring minds want to know. 🤭
1465072054315765761	@jennings_barney Exactly right, me too. I had COVID a few weeks back and had very minimal symptoms. I’m very glad I had been previously wearing a mask and not passed it on to anyone.
1465072053514604554	Professions that were under strain pre-COVID have been pushed into crisis by COVID. https://t.co/yPwyyoxyui
1465072053317509120	Now kids and teachers are being told that there is significant learning loss because of the pandemic, and they need to fill those learning gaps, and do it quickly! Oh, and up our problem du jour is lack of civics instruct, take care of that, ASAP! 6/
1465072053216763905	@freckled_frack I know what you mean but the beginning of Covid was pretty wild
1465072053040652295	@PaulaSymonds7 @AhlyahAli So pleased it is no worse and how very strange about the hot flushes! Glad to hear that there are some good sides to having Covid 😀xxxx
1465072052226957314	@travisakers @raehanbobby Oh it was pre pandemic. Here's hoping we'll get back to such times.
1465072051899748353	@EisStartingOver Not sure which Vaccine you had but i had Moderna. I went to Walgreens to schedule my appointment. Got an appointment the exact same day. All i had to have was my Vaccine card. And update my home address, Cell number.
1465072051392294923	Fauci and the Left will use this commission to go after those in power who are most likely to pursue a real investigation into the origins of Covid and Fauci’s involvement and funding. https://t.co/IUH44ivG1X
1465072051203411972	beneath the joy in the room was an underlying somberness — the boys were more serious, sometimes almost solemn…it’s interesting to feel the pandemic in every little thing https://t.co/dfBxBmzs5L
1465072050922561537	A detailed investigation into the failure of the FDA to approve COVID19 rapid tests in the US.  Canada is worse with *zero* at home antigen tests approved after 20 months  An in depth investigation and analysis of our systemic failure is urgently needed  https://t.co/ZpeqK03dEK
1465072050587025409	It certainly should have. We would have had far fewer deaths &amp; cases of long covid if we had reasonable caring Government! But they don’t care about you at all! It’s about them &amp; £ money https://t.co/7CSRLmrMKN
1465072050150723584	They wont announce nothing, they usually announce things directly to armys not through media  , i guess they gonna talk about the concert impact plans of the future reflecting what they did last years after the pandemic
1465072050020790272	Gov. Sununu Will Ultimately be to Blame if a Child Is Injured or Dies from His COVID Vaccine Program https://t.co/BWzhiPOvlA
1465072048397500416	@sirskistan2 @nicolefshirman @reporterchris @HockeyAgent1 @PuckPedia Guess who the #isles are scheduled to play in their first possible game out of quarantine
1465072047936180225	@aaronhoyland In some countries like Austria they still recommend that pregnant women don't get vaccinated, which blows my mind, given how many reports there where about women who never got to meet their babies, because they contracted COVID and died
1465072046992412680	@Lunawolfheathen @gcb_99 @Neodragongenes @Ray56NM @APcharala @business So you're saying we've had 300 million people infected with covid? Make sure you include all the deaths via motorcycle accidents. Might help your numbers a bit.
1465072046405152769	@JoeHill111 @RubinReport The only people I know that ever got COVID are the Vacinnated.
1465072045151211537	@Llyander @GetPaidCorp @GuntherEagleman look at you not knowing wtf is going on in this country, sitting on your twink ass while trying to college a pay check from the government like a little Covid clown lmfao Joe and Kamala supporters dumber than they are lmfaooo https://t.co/ogcxH0PLj7
1465072043985092613	@tal_bachman @julie_kelly2 Here's the insider's account by Dr. Scott Atlas. https://t.co/4b3sQTQGwl
1465072040591904776	Not a good look they probably have tickets maybe just don’t want to get Covid checked and get turned away. https://t.co/pWJCqwr4XC
1465072039589396481	@ElijahSchaffer That is also happening here in the US.  It was in one of the “Covid” relief bills that were passed.  Millions of $s for “education”.
1465072038805225484	@SkyNews This has gone completely and utterly out of control. There will always be variants and mutations that we have to live with.  An authoritarian dystopian government have gained far too much power and this will result in covid, masks, restrictions and lockdown never going away.
1465072037970554886	Long Covid sufferers using medical cannabis to ease symptoms with demand on the rise   More than two million people are thought to be battling long Covid symptoms which can include a shortness of breath, tiredness, difficulty sleeping and joint pain https://t.co/i55bhGEEsC
1465072036989050880	My cat is SO fucking cute. Everyday she saves my life in this pandemic dumpster fire.   Happy Hanukkah! 🕎 https://t.co/IvCkElASIJ
1465072035755794432	THE FRENCH MINISTRY OF HEALTH HAS DISCOVERED EIGHT SUSPECTED CASES OF THE OMICRON FORM OF CORONAVIRUS IN FRANCE, ACCORDING TO A STATEMENT.
